	N2_mockRNAi_1	N2_mockRNAi_2	N2_rege1RNAi_1	N2_rege1RNAi_2	glp1_mockRNAi_1	glp1_mockRNAi_2	glp1_rege1RNAi_1	glp1_rege1RNAi_2
WBGene00016533	6.203196442	6.200586404	6.039016012	5.445298279	7.015698498	6.944246681	7.15710036	7.040347897
WBGene00016534	14.04252942	14.20247914	14.5083719	14.56261468	14.04025257	14.15495244	14.08620132	14.24675932
WBGene00016535	8.818065638	8.504000559	8.838814868	8.895399722	9.43821526	9.477080221	9.546806647	9.052283832
WBGene00016536	3.164444999	3	3	3	3	3	3	3
WBGene00003056	9.422163451	9.53125832	9.367466395	9.50412546	9.45000149	9.498830937	9.7199	9.538580197
WBGene00016537	3.568459649	3.495353523	3	3.566269616	3.306974015	3.988534886	4.114963073	3.464679968
WBGene00003377	6.240534092	7.153506377	6.540891791	7.055058932	6.55930996	7.128031879	6.676774065	6.20688946
WBGene00003807	4.06116351	3.495353523	4.009515923	4.288104535	4.047535517	4.157180344	5.083586551	4.821060324
WBGene00008026	3	3	3	3	3.306974015	3.317352977	3	3
WBGene00008033	7.071785451	7.062110378	7.051241173	7.231549883	7.231375938	7.216611641	7.432790562	7.510158617
WBGene00008034	11.71821531	11.57635737	11.43201319	11.45657139	11.52653021	11.50060295	10.96119509	11.55048136
WBGene00008035	12.02949308	11.77651015	12.02946106	11.9531197	11.8178543	11.92685157	12.01539088	11.86929693
WBGene00004339	11.53969752	11.26411543	11.35876133	11.39969807	11.57801274	11.56481576	11.77888812	11.56695898
WBGene00001007	11.14730442	10.67957678	10.911433	10.9643817	10.7086201	10.81391879	11.02285437	10.92445896
WBGene00008027	5.572920925	5.891050279	6.206727328	6.215973986	6.723686895	6.955730545	6.967026091	6.63230728
WBGene00000705	4.292085683	3.628747025	3.707765223	4.288104535	3.306974015	3.577329224	3.332378776	3.464679968
WBGene00008028	5.88731999	6.112216593	6.837813653	6.935509456	7.311086046	7.300065895	7.71485274	7.410562511
WBGene00008029	5.738667984	5.461090436	5.407692854	5.652507118	7.668025507	7.692107242	7.831030841	7.799819052
WBGene00008030	6.583383267	7.050267765	7.040177124	6.980136575	9.802347132	9.871990694	10.10776998	9.588806648
WBGene00008031	5.572920925	5.530929291	5.823629708	5.758789225	6.438302589	6.10891071	6.522690038	6.704173432
WBGene00008032	10.56947623	10.55311287	10.05911603	9.952057352	11.00006772	11.00151418	10.94535953	10.78227611
WBGene00000706	3.164444999	3.750843922	4.097536574	3.444155505	4.345519166	4.075320463	3.602338481	3.815593777
WBGene00016538	3.975174388	3.967823512	4.40408982	4.766997892	4.943104547	4.444823778	4.992590278	4.821060324
WBGene00016539	8.282096637	8.986543115	8.308506587	8.764383015	8.405166294	8.535891009	8.612683484	8.304065636
WBGene00004266	10.93808935	10.85490255	10.87219755	10.91423456	10.81498416	10.80600982	11.15133321	10.93046428
WBGene00016540	8.286566197	8.083632359	8.193373408	8.319613928	8.355899636	8.28134607	8.302849947	8.173435296
WBGene00016541	9.157618135	8.391170169	8.993084322	8.306530992	9.499990935	9.661952114	9.71457128	9.748592779
WBGene00016542	8.728919678	8.977191592	9.249939796	9.08355184	9.193772826	9.258047147	9.538788529	9.391786796
WBGene00016543	3.164444999	3	3.172045082	3.163720912	3.306974015	3.317352977	3	3
WBGene00005090	3	3	3	3	3.439001031	3.317352977	3	3.172065523
WBGene00005091	3	3	3	3	3	3	3	3
WBGene00044124	3	3	3	3	3	3	3	3
WBGene00044125	3.786102089	3.495353523	3.591313418	4.057659929	3.439001031	3.453189218	3.602338481	3.172065523
WBGene00016544	8.509415895	8.900113602	8.17325851	8.310905166	8.798410894	8.722244461	7.770691725	8.398072557
WBGene00016553	5.601901798	6.592275929	5.507468411	5.652507118	6.179789163	6.045835416	5.771774312	5.058925982
WBGene00016545	6.430221431	7.349851005	6.460179041	6.767454821	6.835739282	7.055168085	6.421666143	6.690083746
WBGene00016546	6.184158882	6.437226062	6.082806736	5.927799262	5.955617941	6.149479156	5.951640051	5.539400816
WBGene00016547	7.071785451	7.425144191	6.837813653	7.165455518	7.156625071	7.509362575	7.388861325	6.587403947
WBGene00016548	3	3	3.325741999	3	3	3.167385061	3	3
WBGene00016549	5.208531476	5.836932422	5.058787797	5.972661841	6.27120486	6.388551377	5.927277605	5.899212426
WBGene00016550	5.281999441	5.496432422	5.184700552	4.865441771	5.029429053	5.267132669	4.895465829	4.536080739
WBGene00016551	4.361517449	4.323144747	4.768262359	4.605462309	4.943104547	5.069890873	4.791327808	4.920959699
WBGene00006673	3.312049054	3.184667984	3	3.163720912	3	3	3.175740279	3.172065523
WBGene00000048	4.427760582	4.156395598	4.471531936	4.547331346	3.871753528	3.988534886	4.277974249	4.536080739
WBGene00008036	4.917203192	4.951462092	4.5976365	4.357407004	3.775118483	4.628241229	4.557364873	4.471648197
WBGene00008037	3.164444999	3.184667984	3	3	3.161636323	3	3	3.172065523
WBGene00006412	7.265359071	7.75926652	7.384377702	7.574875006	7.504339644	7.309047477	7.370908126	7.340127857
WBGene00016554	3	3	3	3	3	3	3	3
WBGene00016555	7.309950077	6.859868465	6.675687501	6.016171327	7.311086046	7.300065895	6.617100378	6.63230728
WBGene00016556	4.917203192	5.424860882	4.40408982	3.566269616	5.029429053	5.504570205	4.492424369	4.713725351
WBGene00016557	3	3	3	3	3	3.167385061	3.175740279	3
WBGene00000770	9.416057077	8.948767729	9.376291655	9.265831015	9.041103622	9.18430635	9.135575088	9.093010378
WBGene00008038	4.917203192	4.899603971	4.5976365	4.057659929	4.803085268	4.508589298	4.679083896	4.471648197
WBGene00008039	3.445943361	3.184667984	4.333339693	4.057659929	4.534500708	3.896192664	3.93115879	4.713725351
WBGene00001242	6.918956485	6.926166419	6.995052389	6.215973986	7.60616707	7.678309938	7.619235788	7.331076731
WBGene00008040	9.272479114	9.496769413	9.137639381	9.344743796	10.00502636	9.953010249	10.34581083	10.02181798
WBGene00008041	11.14668993	10.91327456	10.80351887	10.81224913	11.2940091	11.23149207	11.54822613	11.18147624
WBGene00008042	7.588586122	8.100957171	8.406536668	8.234678031	8.706414583	8.670913256	8.657804351	8.371832627
WBGene00008043	7.344656403	6.977094982	8.068249012	7.899243284	7.771845014	7.705773844	7.750004545	7.937385496
WBGene00008044	3.312049054	3.34835794	3.172045082	3.444155505	4.047535517	3.453189218	3.602338481	3.591374561
WBGene00043187	3	3	3	3	3	3	3.175740279	3
WBGene00008045	4.821886463	5.387698028	5.101991309	5.001554543	5.579980007	5.440622797	5.715978033	5.659960326
WBGene00008046	3.681381128	3.184667984	3.464629901	3.566269616	3.671542928	3.317352977	3	3.591374561
WBGene00008047	4.292085683	4.065188354	3.325741999	3.444155505	4.534500708	4.075320463	3.602338481	3.815593777
WBGene00006654	3.164444999	3.495353523	3.325741999	3.310741453	3.559952221	3.317352977	3.473663856	3.815593777
WBGene00008049	3	3	3.172045082	3.310741453	3	3	3.175740279	3.172065523
WBGene00016558	11.23142841	11.54558091	10.98467839	11.04929752	11.66948663	11.6217935	10.84570034	11.2981202
WBGene00016559	8.881486687	8.929502527	8.773507962	8.374974476	9.232957929	9.109165786	7.777522053	9.306620156
WBGene00008050	6.022075913	6.283854282	5.849212119	5.311994899	6.141536852	5.862764229	5.851620093	6.082967101
WBGene00044049	8.761393512	8.896810901	8.683934023	8.573705619	9.251036063	9.038021485	9.148805589	9.130011735
WBGene00077665	4.06116351	4.242177977	3.325741999	4.138634266	4.474216138	3.988534886	4.198769781	3.915859522
WBGene00005150	3.786102089	3.628747025	3.172045082	3.678849386	4.047535517	3.896192664	3.175740279	3.464679968
WBGene00008051	6.000472655	6.200586404	5.94723319	6.058406957	6.253379256	6.692990497	5.628016247	6.460344345
WBGene00002147	12.70757132	12.75082757	12.69446249	12.7830362	12.64439435	12.55490913	12.04116217	12.57083423
WBGene00006832	7.659222738	7.387988729	6.924603183	7.380484411	7.784312485	7.759181277	7.025575845	7.603320898
WBGene00006739	11.85728649	12.05582587	11.86794269	12.31966261	11.63333161	11.7340048	11.59344121	11.51944275
WBGene00008052	10.277784	10.12236834	10.35870316	10.1358677	10.40283884	10.39602027	10.26913019	10.24543646
WBGene00008053	13.99697686	13.78703259	13.96714464	13.93419744	13.67511456	13.75681306	13.73425683	13.65893228
WBGene00008054	3	3	3	3	3	3	3	3
WBGene00016561	9.355656792	9.909447277	9.557925649	9.543688857	9.820620232	9.761823251	9.390737566	9.596380916
WBGene00001231	11.43739371	11.47535826	11.24531876	11.39404007	11.29944824	11.25608277	11.3676352	11.33197444
WBGene00016562	11.08195274	10.81346584	10.9007683	10.91567127	10.97581377	10.96717317	10.35497287	10.94388552
WBGene00016563	10.1376158	9.968844126	10.00750578	10.15058518	10.03010736	10.0256401	9.522617354	10.08644382
WBGene00016564	11.120642	11.27496846	11.12349978	11.00881113	11.22765853	11.29276642	11.51489345	11.15543404
WBGene00016565	4.665950878	5.001520655	4.097536574	4.912254147	4.592366937	5.191440263	3.82965727	4.768390809
WBGene00016566	11.95633927	11.96294652	11.69046434	11.6197182	11.84674718	11.82565121	10.65395094	11.71215664
WBGene00000787	10.0795611	10.12801311	10.06185386	9.997540641	10.27394441	10.30242808	10.36180642	10.09181252
WBGene00016567	8.351999307	8.123737966	7.647564482	8.192630506	7.868692366	8.005595068	8.204909391	7.990088373
WBGene00016560	3.312049054	3	3	3.444155505	3.306974015	3.167385061	3.175740279	3.172065523
WBGene00004218	6.773696725	6.951855417	6.374681754	6.323793345	6.588039869	6.746864496	6.022352146	6.302600954
WBGene00016568	9.579785423	8.916514636	9.457544089	8.566406757	9.529914326	9.628260515	9.620835275	9.666419955
WBGene00004349	6.823759428	6.455299966	6.731778459	6.715610318	6.823710228	6.785989524	6.868104383	6.718126846
WBGene00016570	6.493450382	6.437226062	6.460179041	6.715610318	6.736575678	6.798798912	6.761897276	6.745635222
WBGene00008055	3.164444999	3	3.464629901	3	3.559952221	3.453189218	3	3
WBGene00005537	3	3	3.172045082	3.163720912	3.439001031	3.317352977	3.175740279	3.32577875
WBGene00005536	3	3.495353523	3	3	3	3	3	3
WBGene00008058	3	3	3	3	3	3	3	3
WBGene00008059	3	3	3	3	3	3	3	3
WBGene00005538	3	3	3.172045082	3	3.559952221	3.317352977	3.175740279	3.172065523
WBGene00005760	3	3	3.325741999	3.163720912	3.559952221	3.317352977	3.473663856	3
WBGene00008060	3	3	3	3	3	3	3	3
WBGene00005759	3.312049054	3.184667984	3.464629901	3.310741453	3.671542928	3.988534886	3.602338481	3.172065523
WBGene00005762	3	3	3	3	3.439001031	3.167385061	3.175740279	3
WBGene00008056	3	3.34835794	3	3.163720912	3.559952221	3.453189218	3.332378776	3.707835725
WBGene00008057	3.568459649	3.184667984	3	3.163720912	3	3	3	3
WBGene00005771	3	3.184667984	3	3	3	3	3	3
WBGene00005761	3.312049054	3	3.172045082	3	3	3	3.332378776	3.172065523
WBGene00005381	3	3	3.172045082	3	3	3	3	3
WBGene00004887	11.41051467	11.43892212	11.19008091	11.0433951	11.45083042	11.32909238	11.23000263	11.43430918
WBGene00002226	12.39007799	11.87798161	12.21646127	11.93339659	12.05883704	11.99487503	12.29727885	12.01134422
WBGene00008061	11.4964626	11.38749138	11.39720771	11.37849543	11.54953699	11.48830003	11.5467276	11.49988826
WBGene00008062	9.34498249	9.111472381	9.191135688	9.210717671	9.359164235	9.334812915	8.795402306	9.409093429
WBGene00000096	4.142314433	4.323144747	5.058787797	4.288104535	5.029429053	4.68454057	4.424422326	5.058925982
WBGene00008063	6.734975632	6.8185762	6.493007964	6.648069595	6.630089666	6.978427622	6.89347793	6.61749425
WBGene00008064	3.312049054	3	3.172045082	3.310741453	3.671542928	3.797533271	3.602338481	3.464679968
WBGene00077525	6.125490839	6.178996216	6.320840588	6.215973986	6.835739282	7.000773143	7.025575845	6.772628886
WBGene00016571	5.933651348	5.891050279	5.300500813	5.413109285	6.373766903	6.188937953	6.38635587	6.10437421
WBGene00016572	5.482312491	5.530929291	5.224342426	4.423532435	5.636084985	5.303539922	5.249982772	5.50761826
WBGene00016573	9.809887696	9.665403576	9.729596005	9.507940494	10.27283884	10.26368433	10.41752793	10.13014937
WBGene00016574	8.565663673	8.709974958	8.506389511	8.641262964	8.982798009	9.237024022	9.047899469	8.648123544
WBGene00016575	7.459947235	7.207821709	6.850536419	7.37213649	8.023949745	7.960705127	7.831030841	7.557491624
WBGene00016576	9.84060794	9.864506252	9.829373228	9.759076452	9.972708832	10.13195888	10.35039912	9.829553453
WBGene00016577	3.568459649	4.065188354	5.101991309	3.880652209	5.110878604	4.68454057	4.277974249	3.591374561
WBGene00016578	6.203196442	6.200586404	5.849212119	5.85777599	6.643838248	7.076364514	6.235780703	6.675855097
WBGene00044370	3	3	3	3	3	3	3	3
WBGene00016579	3.975174388	4.065188354	3.915774072	3.444155505	4.411302243	3.453189218	4.424422326	3.815593777
WBGene00016588	10.83506334	10.70434758	10.48238709	10.43935473	10.6174954	10.58904349	10.72545693	10.63927444
WBGene00016589	11.41969967	11.65860954	11.33122595	11.30200641	11.63720296	11.56856043	11.25162598	11.45892741
WBGene00016590	10.89775746	10.88438375	10.75781795	10.5755572	10.97717197	10.95578038	11.29749253	10.91313118
WBGene00016591	10.0069346	9.816373166	9.584824619	9.638966123	9.728462278	9.723708362	9.989209032	9.639177736
WBGene00004448	13.01386232	13.1582809	13.10608347	12.92498162	13.13330151	13.15051902	13.25756821	12.79226878
WBGene00016592	9.939000026	10.28657543	10.17492043	9.971528692	10.22562289	10.36728522	9.775547687	10.29863945
WBGene00016593	9.147825207	9.050359597	8.940499543	8.889562641	9.303949748	9.191609565	9.039399993	9.203765124
WBGene00016580	5.245733069	4.731809492	5.01425045	4.715136667	5.429358503	5.267132669	5.210148127	5.263068045
WBGene00016581	4.821886463	4.399807964	4.713598963	4.423532435	5.49150651	5.472950781	5.566246805	5.475119732
WBGene00016582	11.73220905	11.46033482	11.55856235	11.60821312	11.67953319	11.60866824	11.10048925	11.74447262
WBGene00016583	10.90358865	10.66120223	10.74424669	10.68575873	10.89978908	10.80442281	10.786831	10.79714177
WBGene00016584	4.771757581	3	3.464629901	3.310741453	3.775118483	3.167385061	3.82965727	3.464679968
WBGene00016585	9.535407385	9.647829115	9.369677776	9.12139874	9.952136463	10.06328494	9.566659121	9.900103868
WBGene00016586	12.1202406	11.93946375	12.00299464	11.92771154	11.97226459	11.94136526	11.60548695	11.87241973
WBGene00016587	5.450799384	6.157078011	6.146097146	5.972661841	6.588039869	6.548786467	6.691314643	6.392355867
WBGene00016594	14.4209086	14.68018652	13.7179883	13.44704431	14.39660184	14.44076593	13.33990552	13.77788406
WBGene00016597	3.312049054	3.184667984	3	3.163720912	3.559952221	3.577329224	3.473663856	3.707835725
WBGene00016598	4.491095141	5.270095518	5.01425045	5.445298279	4.803085268	4.234643761	4.277974249	4.713725351
WBGene00016595	9.238278682	9.298291943	7.995651025	7.693526373	9.440186331	9.109165786	7.603946331	8.588606345
WBGene00016596	6.294788961	6.8185762	7.006466581	6.68897225	5.663339934	5.565803045	5.851620093	5.849368712
WBGene00006109	3.312049054	3.34835794	3.707765223	3.444155505	3	3.577329224	3	3.172065523
WBGene00006069	3.164444999	3.184667984	3	3	3	3	3	3
WBGene00004822	9.524096251	9.728071354	9.428138699	9.308016699	9.522491463	9.638985211	9.252948779	9.443096046
WBGene00004411	13.12535177	12.96682545	12.90350169	12.95008699	12.76527944	12.80949787	11.92292465	12.72778141
WBGene00006251	3	3	3	3	3	3	3	3
WBGene00016599	7.256273065	7.31067767	7.147175229	7.31230809	7.688069302	7.746013626	7.824449774	7.410562511
WBGene00006926	16.68266824	17.64730429	16.95503106	17.77787389	16.80903328	16.77767727	16.80728308	16.54405865
WBGene00006862	9.62989133	9.726211787	9.649956416	9.612633118	9.513158852	9.535644847	9.061954924	9.278646272
WBGene00016600	4.06116351	3.967823512	3.707765223	3.783276423	3.671542928	4.234643761	3.720470448	3.707835725
WBGene00000039	8.150972586	7.943409074	8.561597064	8.252979542	7.33670656	7.628952976	7.306251906	7.312802322
WBGene00000149	12.79074759	12.68820688	12.92057095	12.90739702	12.9747425	13.02071078	13.18075027	13.07661758
WBGene00044299	3.568459649	3	3	3.163720912	3.559952221	3.691628499	3.332378776	3.591374561
WBGene00002067	8.945066766	8.906696407	8.592220921	8.613202365	8.611652207	8.771811874	7.926305675	8.506567335
WBGene00008065	4.71982399	4.731809492	4.713598963	4.817059347	5.608305212	4.738725169	4.992590278	5.30064573
WBGene00001124	4.870331863	5.496432422	4.968294276	4.912254147	5.33080887	5.373708926	5.399156615	4.87187453
WBGene00008066	5.86358413	6.939068096	6.39219136	6.68897225	6.373766903	6.283106815	6.456132796	5.539400816
WBGene00008067	3.164444999	3	3	3.163720912	3.306974015	3	3	3.172065523
WBGene00008068	7.292278715	7.260166126	6.717958839	6.323793345	7.240453238	7.429249531	7.379912652	7.549709847
WBGene00005418	3.164444999	3.184667984	3.591313418	3.310741453	3	3.167385061	3.332378776	3.172065523
WBGene00008069	4.292085683	4.472602116	3.464629901	3.444155505	4.897924725	4.841346622	4.353055734	4.259046081
WBGene00008070	3.164444999	3.34835794	3.591313418	3.783276423	3.559952221	3.453189218	3.720470448	3.172065523
WBGene00008071	3.883733382	3.750843922	3.815515264	3.444155505	3.962320089	3.317352977	3	3.591374561
WBGene00016601	12.60304637	12.27994529	12.26449115	12.2983429	12.04982908	12.12358755	12.08758966	12.08149922
WBGene00000382	11.88001664	11.95701247	11.83910676	11.95451823	12.03458099	11.98159473	11.53468298	11.88870448
WBGene00016608	11.42730942	11.52487066	11.54786088	11.45755807	11.72874263	11.65431381	11.22251367	11.61109178
WBGene00016609	9.861729407	10.52878217	10.24043034	10.21851329	10.64766155	10.46996138	10.36973819	10.30674193
WBGene00016602	10.34146124	10.21279553	10.24525583	10.22663907	10.54607949	10.33136913	10.2097679	10.51689789
WBGene00016603	12.8396619	12.9228516	12.8476803	12.98591898	12.58750675	12.61996118	11.81585303	12.44066248
WBGene00007001	12.15701465	11.96452482	11.90767298	11.9569624	12.04562762	11.95823434	11.66379092	11.92787961
WBGene00016605	4.427760582	4.242177977	4.535961615	3.783276423	4.943104547	5.152050789	5.083586551	5.014387266
WBGene00003516	8.758178825	8.717482695	8.576990247	8.74834654	9.038503866	9.222836458	9.013596931	9.052283832
WBGene00003584	9.477943463	9.364344925	9.18361374	9.203678076	9.65058834	9.48700758	9.491798996	9.651954813
